287303880,193292900,1.0
287303880,12392442,1.0
287303880,493097369,1.0
287303880,2319004853,1.0
1349614543,2531067582,1.0
1349614543,3115162387,1.0
1349614543,3141869281,1.0
1349614543,81817134,1.0
1349614543,479791866,1.0
1349614543,1387500614,1.0
1349614543,1304827129,1.0
1349614543,326247643,1.0
1349614543,2982559193,1.0
1349614543,15395800,1.0
1349614543,14712692,1.0
1349614543,254111297,1.0
1349614543,16816972,1.0
1349614543,1635259598,1.0
1349614543,2717697042,1.0
1349614543,270088090,1.0
1349614543,148480473,1.0
1349614543,2373899141,1.0
1349614543,954234692,1.0
1349614543,2874154492,1.0
1349614543,3206069499,1.0
1349614543,2548680834,1.0
1349614543,252735972,1.0
1349614543,357144830,1.0
1349614543,2993259312,1.0
1349614543,40947349,1.0
1349614543,2249179068,1.0
1349614543,90645586,1.0
1349614543,65130553,1.0
1349614543,519983462,1.0
1349614543,1357884469,1.0
1349614543,2913668454,1.0
1349614543,45981213,1.0
1349614543,493097369,1.0
1349614543,535977623,1.0
1349614543,2183096557,1.0
1349614543,2762897193,1.0
1349614543,135456764,1.0
1349614543,2159391044,1.0
1349614543,2401830277,1.0
1349614543,340720788,1.0
1349614543,23000618,1.0
1349614543,3288094593,1.0
1349614543,1894688378,1.0
1349614543,2852460032,1.0
1349614543,58239609,1.0
1349614543,597981445,1.0
1349614543,3039475755,1.0
1349614543,270063231,1.0
1349614543,123392640,1.0
1349614543,2899832445,1.0
1349614543,1220386050,1.0
1349614543,2700512522,1.0
1349614543,44157878,1.0
2559949251,2720472767,1.0
2559949251,447949938,1.0
2559949251,722113051,1.0
2559949251,1330112576,1.0
2559949251,703180636,1.0
2559949251,198888291,1.0
2559949251,2887103416,1.0
2559949251,1187015624,1.0
2559949251,300364384,1.0
2559949251,344531511,1.0
2559949251,2424822437,1.0
2559949251,540649630,1.0
2559949251,636362165,1.0
2559949251,2428368160,1.0
2559949251,1225675278,1.0
2559949251,1315740792,1.0
2559949251,196024424,1.0
2559949251,2335465962,1.0
2559949251,843641424,1.0
2559949251,2994759509,1.0
2559949251,757380912,1.0
2559949251,2899545971,1.0
2559949251,545489304,1.0
2559949251,2694635711,1.0
2559949251,247261002,1.0
2559949251,378858127,1.0
2559949251,1524611029,1.0
2559949251,2262325348,1.0
2559949251,533817350,1.0
245932218,2306530992,1.0
245932218,2263124048,1.0
245932218,596029999,1.0
245932218,2790374050,1.0
245932218,417171929,1.0
245932218,837534200,1.0
245932218,910513350,1.0
245932218,1562181763,1.0
245932218,1850701152,1.0
245932218,1321275720,1.0
245932218,284553397,1.0
245932218,902010354,1.0
245932218,2289092282,1.0
245932218,1058525263,1.0
245932218,1650934308,1.0
245932218,450375574,1.0
245932218,597818821,1.0
245932218,1246434848,1.0
245932218,593403577,1.0
245932218,1034646368,1.0
245932218,181843344,1.0
245932218,730010521,1.0
245932218,2329700609,1.0
245932218,1465501562,1.0
245932218,2600738893,1.0
245932218,1280847889,1.0
245932218,1409222312,1.0
245932218,633000829,1.0
245932218,2186741431,1.0
245932218,436166281,1.0
245932218,626670994,1.0
245932218,58728173,1.0
245932218,1159713380,1.0
245932218,894989119,1.0
245932218,1657272721,1.0
245932218,1022904800,1.0
245932218,390337626,1.0
245932218,238759952,1.0
245932218,163987867,1.0
245932218,2207321624,1.0
98986981,134546927,1.0
98986981,47808312,1.0
